utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,2,0.0,16399,316260357736473,53,24.8,-151.78775024414062,0.8479999899864197,16,0.0,0.0,1575420000,,,,0,,1,-49.86,19.8,0.0,0.0,,,C,678254626325939,1,15315743.497493733,-5263188.432521253,21342174.29773992,-125.8018501852922,2628.5368611682115,808.1071433042072,18108.707347469568,0.0032177525135921314,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,3,0.0,16399,316260344910794,40,26.4,-733.9151000976562,0.7475000023841858,16,0.0,0.0,1575420000,,,,0,,1,-49.86,21.4,0.0,0.0,,,C,678254626325939,1,22483885.528959908,-12490743.531345572,-6572756.843710073,820.99224005149,-104.56067366463343,3109.2540710989165,160527.38725885362,-0.003967986354837194,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,10,0.0,16399,316260353046795,35,27.4,451.7476501464844,0.6739999651908875,16,0.0,0.0,1575420000,,,,0,,1,-49.86,22.4,0.0,0.0,,,C,678254626325939,1,5894098.913342574,13418582.758490808,22425922.852040224,-2614.200961378185,922.9892634702053,104.33367494991214,-176978.88752799018,0.0008271580736618489,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,27,0.0,16399,316260355027916,19,32.9,532.8177490234375,0.04670867696404457,16,0.0,0.0,1575420000,,,,0,,1,-49.86,27.9,0.0,0.0,,,C,678254626325939,1,22848467.06901097,11703178.375455622,7281207.597707693,585.8281308848757,808.406306035897,-2945.1716364867048,-21855.494993304183,-0.003388073018868454,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,32,0.0,16399,316260351542738,61,23.5,-302.985595703125,0.9269999861717224,16,0.0,0.0,1575420000,,,,0,,1,-49.86,18.5,0.0,0.0,,,C,678254626325939,1,14102046.086942166,20398833.828042194,10040927.548244568,-1085.5629592186629,-611.7048131789875,2827.7549367310403,-12756.504291533498,0.006346988375298679,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,7,0.0,49359,67842358425190,31,28.5,-571.4095458984375,0.6664999723434448,16,0.0,0.0,1604812500,,,,0,,3,-44.77,23.5,4868.27392578125,16.33734703063965,,,C,678254626325939,1,21668249.595839426,11954191.261478316,6332025.362795849,-721.6114645938968,-507.13391390423794,3448.6209185986177,35872.06360310316,0.0,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,43,0.0,16399,316246354732180,40,26.2,157.184326171875,0.7924999594688416,16,0.0,0.0,1561098000,,,,0,,5,-53.43,21.2,-481.86529541015625,16.207408905029297,,,I,678254626325939,1,18275156.414374568,9578665.39892912,18781080.874906763,671.0538335243791,2046.9011034832492,-1693.1328264052945,40254.1421278168,0.00029120155522832647,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,42,0.0,16399,316246351379256,35,27.0,9.179487228393555,0.7369999885559082,16,0.0,0.0,1561098000,,,,0,,5,-53.43,22.0,-481.86529541015625,16.207408905029297,,,I,678254626325939,1,15111631.64723895,15264327.788291562,17829174.252504304,-1993.27763707697,-383.4321299457475,2026.9675243841182,-269800.25529096805,0.0007766031776554883,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,34,0.0,16399,316246343102285,53,24.6,529.424072265625,0.9389999508857727,16,0.0,0.0,1561098000,,,,0,,5,-53.43,19.6,-481.86529541015625,16.207408905029297,,,I,678254626325939,1,12065836.530242797,24940089.308454197,3412786.2526425417,-24.59380139216553,428.81314524251127,-3027.413368064916,271755.57737515215,0.0024761391105130315,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,21,0.0,16399,316246342522431,21,31.0,502.4279479980469,0.08499555289745331,16,0.0,0.0,1561098000,,,,0,,5,-53.43,26.0,-481.86529541015625,16.207408905029297,,,I,678254626325939,1,-4465149.297119131,14763991.735346679,23270242.335804883,-2592.70381481243,-562.0147431482094,-137.38962659275938,-260167.84313650976,0.0010742684826254845,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,14,0.0,16399,316246351783964,139,17.5,-333.38055419921875,7.403000354766846,16,0.0,0.0,1561098000,,,,0,,5,-53.43,12.5,-481.86529541015625,16.207408905029297,,,I,678254626325939,1,23206165.906181376,11730429.982060714,10042747.285929635,-1133.7163710693108,-185.45082920257337,2844.2189098258373,-158294.39004988156,-0.012718064797809348,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,13,0.0,16399,316246294644781,24,30.6,216.5319061279297,0.09920056909322739,16,0.0,0.0,1561098000,,,,0,,5,-53.43,25.6,-481.86529541015625,16.207408905029297,,,I,678254626325939,1,-9013791.683391288,22893355.342391912,34397789.93122297,-1242.2166101960906,882.8455411406823,-931.5974883329851,-111522.63094069554,-0.005199835941311903,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,11,0.0,16399,316246349320343,80,21.3,385.5384826660156,2.619999885559082,16,0.0,0.0,1561098000,,,,0,,5,-53.43,16.3,-481.86529541015625,16.207408905029297,,,I,678254626325939,1,14896983.746137384,19648281.046018697,13146628.262896065,343.07920793085316,1453.1775816844956,-2570.9653387255908,-8663.172099120895,0.004398401544676744,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,8,0.0,16399,316246291549855,46,25.5,256.9776611328125,0.8569999933242798,16,0.0,0.0,1561098000,,,,0,,5,-53.43,20.5,-481.86529541015625,16.207408905029297,,,I,678254626325939,1,-16417416.746132093,21252083.310005926,32426891.717308085,-1215.27197629337,1103.5758506729549,-1351.2143727852663,-166142.34436508932,0.0043497440055944026,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,4,0.0,17423,316260339440456,70,22.9,-408.63665771484375,1.7600001096725464,16,0.0,0.0,1575420000,,,,0,,6,-53.67,17.9,-6.093044757843018,16.25831413269043,,,C,678254626325939,1,14554032.356771104,24764494.07003688,7131365.717775626,-407.4153667570764,-591.2131446343892,2889.7161677940762,-29908.61408784494,-0.0031216126335493755,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,10,0.0,17423,316260344341769,53,24.8,308.5777587890625,0.1550806760787964,16,0.0,0.0,1575420000,,,,0,,6,-53.67,19.8,-6.093044757843018,16.25831413269043,,,C,678254626325939,1,9565308.350170922,16377802.522906259,22723968.39883113,-724.328485177553,2167.205119438313,-1256.4880048271882,-233490.90195591148,-0.0007874563161749393,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,12,0.0,17423,316260338951337,70,22.7,418.5889892578125,1.0385000705718994,16,0.0,0.0,1575420000,,,,0,,6,-53.67,17.7,-6.093044757843018,16.25831413269043,,,C,678254626325939,1,3363116.739404995,23626516.147319578,17525992.006014895,-502.48806348342737,1691.2401661099036,-2180.819485213053,-9964.724259484512,-0.0008345072201336734,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,16,0.0,17423,316260333980249,80,21.5,610.8141479492188,1.2070000171661377,16,0.0,0.0,1575420000,,,,0,,6,-53.67,16.5,-6.093044757843018,16.25831413269043,,,C,678254626325939,1,26682089.974137362,3849953.6986466963,-12204560.093622113,-1214.9359548915108,160.820120660522,-2607.5223823179813,-5957.651893165237,-0.0007574213623229298,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,25,0.0,17423,316260343490596,80,21.2,443.1463928222656,1.2039999961853027,16,0.0,0.0,1575420000,,,,0,,6,-53.67,16.2,-6.093044757843018,16.25831413269043,,,C,678254626325939,1,27908341.23324143,-8469659.395745553,5070739.7064747475,491.13462917870424,-145.09430701107664,-2943.3089611795535,6591.212692906353,-0.0000011240490493946709,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,21,0.0,16399,316246342522465,11,24.8,502.4572448730469,0.14908067882061005,16,0.0,0.0,1575420000,,,,0,,5,-53.67,19.8,-485.26678466796875,156.09182739257812,,,P,678254626325939,1,-4465149.297207292,14763991.73532757,23270242.335800212,-2592.703814813245,-562.0147431418767,-137.38962660725352,-260167.8431365097,0.0010742684826254845,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,34,0.0,16399,316246343102242,11,24.7,530.1886596679688,0.7214616537094116,16,0.0,0.0,1575420000,,,,0,,5,-53.67,19.7,-485.26678466796875,156.09182739257812,,,P,678254626325939,1,12065836.530243818,24940089.308435775,3412786.25277271,-24.59380138810569,428.81314525630637,-3027.4133680622253,271755.5773751521,0.0024761391105130315,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849042427,589352521000000,18,0.0,-1457294907906316307,-0.7533245086669922,71.89158350229263,1.7068022581226237,12.094441367432005,21,43,0.0,16399,316246354732138,7,29.8,158.45462036132812,0.09414597600698471,16,0.0,0.0,1575420000,,,,0,,5,-53.67,24.8,-485.26678466796875,156.09182739257812,,,P,678254626325939,1,18275156.41434639,9578665.39884315,18781080.87497787,671.0538335218445,2046.9011034926027,-1693.1328263908185,40254.14212781678,0.00029120154795236886,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,2,0.0,16399,316261357737018,53,24.6,-151.4927978515625,0.8479999899864197,16,0.0,0.0,1575420000,,,,0,,1,-50.25,19.6,0.0,0.0,,,C,678255633858803,1,15315617.769270571,-5260559.844521159,21342982.18412731,-125.65445599687816,2628.636263559678,807.6647485757705,18108.710565326557,0.0032179579538933467,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,3,0.0,16399,316261344913318,35,27.1,-734.1149291992188,0.6875,16,0.0,0.0,1575420000,,,,0,,1,-50.25,22.1,0.0,0.0,,,C,678255633858803,1,22484706.33589644,-12490848.05228491,-6569647.51176624,820.6174890366171,-104.48066797889705,3109.3941096318,160527.38329080946,-0.0039680819609202445,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,10,0.0,16399,316261353045290,53,24.7,451.50030517578125,0.8539999723434448,16,0.0,0.0,1575420000,,,,0,,1,-50.25,19.7,0.0,0.0,,,C,678255633858803,1,5891484.738222381,13419505.833616165,22426026.95312077,-2614.1571367053402,923.1637621145558,103.86879889986541,-176978.88670088057,0.0008270636608358473,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,27,0.0,16399,316261355026148,21,31.2,532.44091796875,0.06509104371070862,16,0.0,0.0,1575420000,,,,0,,1,-50.25,26.2,0.0,0.0,,,C,678255633858803,1,22849052.77611074,11703986.645963917,7278262.354892958,585.588132150617,808.1375724771345,-2945.3243968444,-21855.498381273206,-0.0033878770082083065,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,32,0.0,16399,316261351543800,61,23.4,-303.4327697753906,0.9269999861717224,16,0.0,0.0,1575420000,,,,0,,1,-50.25,18.4,0.0,0.0,,,C,678255633858803,1,14100960.368952964,20398222.04369148,10043755.201657534,-1085.8707140989725,-611.8625795997971,2827.545873671588,-12756.497944496115,0.006347072903736262,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,6,0.0,49359,67843357844706,92,20.6,293.6176452636719,3.4720001220703125,16,0.0,0.0,1599750000,,,,0,,3,-44.96,15.600000000000001,4868.27392578125,16.33734703063965,,,C,678255633858803,1,5793330.7852035025,12988354.040433729,21190948.329695955,-2660.183056686399,-1156.1446434482223,1434.7484393069433,7325.8346286829765,0.0002726596521824831,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,7,0.0,49359,67843358427217,35,27.0,-571.3721923828125,0.7264999747276306,16,0.0,0.0,1604812500,,,,0,,3,-44.96,22.0,4868.27392578125,16.33734703063965,,,C,678255633858803,1,21667527.744436365,11953684.068000337,6335473.914943075,-722.0884270670824,-507.2509631404357,3448.4694101908626,35872.06360310316,0.0,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,43,0.0,16399,316247354731642,35,27.5,157.43397521972656,0.7324999570846558,16,0.0,0.0,1561098000,,,,0,,5,-53.65,22.5,-481.86529541015625,16.207408905029297,,,I,678255633858803,1,18275827.49801573,9580712.187573884,18779387.57064972,671.1141639638129,2046.6783826177934,-1693.477504475288,40254.14241902245,0.0002912100753746927,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,42,0.0,16399,316247351379205,53,24.5,8.987447738647461,0.9269999861717224,16,0.0,0.0,1561098000,,,,0,,5,-53.65,19.5,-481.86529541015625,16.207408905029297,,,I,678255633858803,1,15109638.243482836,15263944.402281724,17831201.056550514,-1993.5300720296493,-383.3399216995212,2026.6407686187586,-269800.2545143547,0.0007766236085444689,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,34,0.0,16399,316247343100544,61,23.6,529.251220703125,1.0190000534057617,16,0.0,0.0,1561098000,,,,0,,5,-53.65,18.6,-481.86529541015625,16.207408905029297,,,I,678255633858803,1,12065811.889265083,24940517.960433982,3409758.8132780762,-24.68824769510468,428.49230834811925,-3027.475893221542,271755.579851291,0.0024761472013778985,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,33,0.0,16399,316247347637768,80,21.4,-571.8936157226562,1.8669999837875366,16,0.0,0.0,1561098000,,,,0,,5,-53.65,16.4,-481.86529541015625,16.207408905029297,,,I,678255633858803,1,27111230.69378821,6434056.37113969,1198844.0610498688,-144.30554434033093,23.153028018231097,3150.2352162532784,-278047.37038098363,0.0010105675901286304,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,21,0.0,16399,316247342520776,24,30.4,502.04754638671875,0.6933190226554871,16,0.0,0.0,1561098000,,,,0,,5,-53.65,25.4,-481.86529541015625,16.207408905029297,,,I,678255633858803,1,-4467742.008600557,14763429.814657142,23270104.733280104,-2592.727719814179,-561.8284940678072,-137.8158779823006,-260167.84206223805,0.001074278523446992,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,13,0.0,16399,316247294644011,35,27.8,216.08285522460938,0.67249995470047,16,0.0,0.0,1561098000,,,,0,,5,-53.65,22.8,-481.86529541015625,16.207408905029297,,,I,678255633858803,1,-9015033.834882282,22894238.278389625,34396858.24382016,-1242.088280413279,883.0278108057671,-931.7787512770035,-111522.6361405386,-0.0051998581911902875,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,8,0.0,16399,316247291548964,70,22.9,258.06268310546875,1.0069999694824219,16,0.0,0.0,1561098000,,,,0,,5,-53.65,17.9,-481.86529541015625,16.207408905029297,,,I,678255633858803,1,-16418631.936362907,21253186.97325017,32425540.417549465,-1215.1106465071844,1103.7526006703097,-1351.3875513547782,-166142.3400153565,0.004349729453679174,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,10,0.0,17423,316261344340765,46,25.2,308.2443542480469,1.6287115812301636,16,0.0,0.0,1575420000,,,,0,,6,-54.08,20.2,-6.093044757843018,16.25831413269043,,,C,678255633858803,1,9564584.132374125,16379969.696351707,22722711.737444293,-724.1085628712492,2167.1461141644377,-1256.837288994986,-233490.90274336637,-0.0007874550065025687,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,11,0.0,17423,316261353442461,122,18.3,102.3304214477539,2.2970001697540283,16,0.0,0.0,1575420000,,,,0,,6,-54.08,13.3,-6.093044757843018,16.25831413269043,,,C,678255633858803,1,15168724.450312836,5396157.298373273,24829182.305946667,-867.5625009108409,2340.86193605019,23.027110102068708,1325977.189099401,0.04038376593962312,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,16,0.0,17423,316261333978277,70,22.2,610.2432861328125,1.1169999837875366,16,0.0,0.0,1575420000,,,,0,,6,-54.08,17.2,-6.093044757843018,16.25831413269043,,,C,678255633858803,1,26680874.918043174,3850114.587674577,-12207167.516977523,-1215.1810202769752,160.95857544208775,-2607.3346055060774,-5957.652650583745,-0.0007574186402052874,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,19,0.0,17423,316261340250737,92,20.0,54.32884216308594,2.015500068664551,16,0.0,0.0,1575420000,,,,0,,6,-54.08,15.0,-6.093044757843018,16.25831413269043,,,C,678255633858803,1,-3457646.855644894,19375245.533146128,22118319.5635372,-1391.0522508434788,-1726.8483391591406,1296.6469894213155,842848.3009173595,0.009197661885991693,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,32,0.0,81935,316261351543714,20,19.2,-302.82489013671875,1.9780000448226929,16,0.0,0.0,1176450000,,,,0,,1,-35.23,14.2,-4.169033527374268,4.548111915588379,,,Q,678255633858803,1,14100960.369046371,20398222.043744076,10043755.201414365,-1085.8707140725062,-611.8625795862303,2827.54587368957,-12756.49794449666,0.006347072905555251,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,21,0.0,16399,316247342520793,10,25.4,502.2832946777344,1.2355053424835205,16,0.0,0.0,1575420000,,,,0,,5,-54.08,20.4,-485.29803466796875,153.07748413085938,,,P,678255633858803,1,-4467742.008644646,14763429.814647594,23270104.733277768,-2592.7277198145844,-561.8284940646403,-137.81587798954828,-260167.84206223802,0.001074278523446992,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,33,0.0,16399,316247347637827,18,20.0,-572.3462524414062,2.077000141143799,16,0.0,0.0,1575420000,,,,0,,5,-54.08,15.0,-485.29803466796875,153.07748413085938,,,P,678255633858803,1,27111230.6937797,6434056.371141068,1198844.0612357315,-144.30554436101806,23.153028014515918,3150.2352162519787,-278047.3703809836,0.0010105675901286304,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,34,0.0,16399,316247343100503,12,23.7,529.5587768554688,0.9509999752044678,16,0.0,0.0,1575420000,,,,0,,5,-54.08,18.7,-485.29803466796875,153.07748413085938,,,P,678255633858803,1,12065811.889265979,24940517.96041647,3409758.813402208,-24.688247691232974,428.4923083612737,-3027.475893218979,271755.5798512909,0.0024761472013778985,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,37,0.0,16399,316247340727147,34,13.9,366.90521240234375,9.886500358581543,16,0.0,0.0,1575420000,,,,0,,5,-54.08,8.9,-485.29803466796875,153.07748413085938,,,P,678255633858803,1,11992264.57591374,-23508734.09889942,9117707.663774673,808.5283783598735,-676.0797575693591,-2804.4482592364157,-283247.414093577,-0.0024133227416314185,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1773849043427,589353521000000,18,0.0,-1457294907906316314,-0.16082382202148438,70.2798060956411,0.8377167404476442,12.425110329773407,21,43,0.0,16399,316247354731603,8,28.0,158.27040100097656,0.6665873527526855,16,0.0,0.0,1575420000,,,,0,,5,-54.08,23.0,-485.29803466796875,153.07748413085938,,,P,678255633858803,1,18275827.497989547,9580712.187494092,18779387.570715766,671.1141639614575,2046.678382626481,-1693.4775044618468,40254.14241902244,0.00029121006809873506,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
